User_ID,phenotype_kmeans,phi_star,note,n,match_rate_phi_star,H_Dphi,H_Dphi|g,H_Dphi|TS_quad,I_Dphi;g,I_Dphi;T,I_Dphi;S,I_Dphi;S-T,I_Dphi;TS_quad
181,Envious,Envious,assigned rule,16,0.6875,0.9411224525623375,0.9406366948849035,1.0184562259996868,0.00048575767743397336,0.5065930747363436,0.5926161717674734,0.21360510356600027,-0.07733377343734926
186,Trustful,Trustful,assigned rule,14,0.8571428571428571,0.6431976014712191,0.2483025016148536,0.33723910860317724,0.3948950998563655,0.6431976014712191,0.6431976014712191,0.6431976014712191,0.30595849286804183
187,Envious,Envious,assigned rule,14,0.7142857142857143,0.9146453914555226,0.5316210743492117,0.8149396470835697,0.3830243171063109,0.27757895834860014,0.7202634257094882,0.4719609240946346,0.0997057443719529
188,Trustful,Trustful,assigned rule,14,0.8571428571428571,0.6431976014712191,0.442684467360888,0.5666371454687161,0.20051313411033106,0.25443366997915023,0.20051313411033106,0.33384131612255524,0.07656045600250294
190,Envious,Envious,assigned rule,16,0.8125,0.7412964801529259,0.34850628079486407,0.4200842200277801,0.39279019935806186,0.3539475712121489,0.524031791239929,0.3539475712121489,0.3212122601251458
191,Pessimist,Pessimist,assigned rule,16,0.75,0.856362344486913,0.6824331289685571,0.7664942519652075,0.17392921551835583,0.6390976555739161,0.1288449954905757,0.856362344486913,0.08986809252170547
193,Trustful,Trustful,assigned rule,16,0.75,0.856362344486913,0.27068674968008083,0.27068674968008083,0.5856755948068322,0.6390976555739161,0.856362344486913,0.856362344486913,0.5856755948068322
195,Optimist,Optimist,assigned rule,16,0.5,1.0450842200277801,0.3039410606575484,0.5212057495705453,0.7411431593702318,0.75,0.6577353110870031,0.875,0.5238784704572348
196,Trustful,Trustful,assigned rule,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Optimist,Optimist,assigned rule,16,0.625,0.9995182229527452,0.7130721911981235,0.8443137830799907,0.2864460317546217,0.6121693140119682,0.4892655628694048,0.6593497828971849,0.15520443987275445
198,Pessimist,Pessimist,assigned rule,16,0.75,0.856362344486913,0.34850628079486407,0.565770969707861,0.5078560636920488,0.42183296666091913,0.3461096844035726,0.25174874663313906,0.29059137477905195
199,Trustful,Trustful,assigned rule,15,0.8666666666666667,0.6145993412492041,0.31475650136296546,0.31475650136296546,0.29984283988623867,0.38285033974200744,0.38285033974200744,0.38285033974200744,0.29984283988623867
200,Trustful,Trustful,assigned rule,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Optimist,Optimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.37174003284785495,0.6034890343550516,0.5129905437896111,0.7033074086078339,0.05838623756380834,0.4715584071006372,0.2812415422824144
202,Envious,Envious,assigned rule,15,0.7333333333333333,0.884730576637466,0.6361707007332558,0.8418957338695733,0.24855987590421025,0.290135239071005,0.4715584071006372,0.23980940559344044,0.042834842767892733
203,Pessimist,Pessimist,assigned rule,15,0.8666666666666667,0.6145993412492041,0.18142316802963213,0.445853835915033,0.433176173219572,0.433176173219572,0.38285033974200744,0.433176173219572,0.1687455053341711
204,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.5465055028701622,0.7782545043773589,0.3382250737673038,0.3404610725485696,0.290135239071005,0.4715584071006372,0.10647607226010714
205,Pessimist,Pessimist,assigned rule,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Optimist,Optimist,assigned rule,15,0.8666666666666667,0.6145993412492041,0.31475650136296546,0.37174003284785495,0.29984283988623867,0.29984283988623867,0.38285033974200744,0.433176173219572,0.24285930840134917
208,Trustful,Trustful,assigned rule,15,0.8,0.7700179295836611,0.5465055028701622,0.5465055028701622,0.2235124267134989,0.40717159352439686,0.588594761554029,0.5382689280764644,0.2235124267134989
209,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.4961796693925976,0.924903233725342,0.3885509072448684,0.6202999087520651,0.33156737575997897,0.4212325736230726,-0.040172657087875985
210,Envious,Envious,assigned rule,15,0.6,1.0190404291509674,0.4961796693925976,1.0996687037476491,0.5228607597583698,0.6561940930917032,0.4244450915845064,1.0190404291509674,-0.08062827459668176
211,Optimist,Optimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.6034890343550516,0.6864965342108205,0.2812415422824144,0.884730576637466,0.5218842405782018,0.5218842405782018,0.19823404242664555
212,Trustful,Trustful,assigned rule,15,0.9333333333333333,0.40144916971772016,0.30809880335564044,0.30809880335564044,0.09335036636207972,0.11271663672563392,0.22002600168808803,0.22002600168808803,0.09335036636207972
213,Trustful,Trustful,assigned rule,15,0.9333333333333333,0.40144916971772016,0.28873253299208623,0.28873253299208623,0.11271663672563392,0.16970016821052344,0.40144916971772016,0.22002600168808803,0.11271663672563392
214,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.7434800656957099,0.7871482011659496,0.1412505109417561,0.4715584071006372,0.5218842405782018,0.3404610725485696,0.09758237547151638
215,Envious,Envious,assigned rule,15,0.8,0.7700179295836611,0.2317490015071967,0.701904702528915,0.5382689280764644,0.17542259201720012,0.5382689280764644,0.7700179295836611,0.0681132270547461
216,Trustful,Trustful,assigned rule,15,0.8,0.7700179295836611,0.4634980030143934,0.4634980030143934,0.3065199265692677,0.35684576004683227,0.5055872616982602,0.588594761554029,0.3065199265692677
217,Pessimist,Pessimist,assigned rule,15,0.6666666666666666,0.9663856687507884,0.8939436706113317,0.9509272020962212,0.07244199813945662,0.28878283132855864,0.6035393326915242,0.5532134992139595,0.015458466654567182
218,Undefined,Envious,best-fit rule (Undefined),15,0.6,1.0190404291509674,0.7279286708997943,0.7606103372779984,0.2911117582511731,0.5228607597583698,0.5731865932359343,0.47477092506207097,0.25843009187296895
220,Optimist,Optimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.7345863689071191,0.7804905031586246,0.15014420773034687,0.7033074086078339,0.7033074086078339,0.5218842405782018,0.10424007347884146
221,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.6228553047186058,0.8872859726040068,0.2618752719188602,0.3404610725485696,0.3642490421381831,0.5218842405782018,-0.002555395966540752
222,Envious,Envious,assigned rule,15,0.9333333333333333,0.40144916971772016,0.2317490015071967,0.2317490015071967,0.16970016821052344,0.40144916971772016,0.40144916971772016,0.22002600168808803,0.16970016821052344
223,Undefined,Pessimist,best-fit rule (Undefined),15,0.6,1.0190404291509674,0.8679197022404525,0.9358897028173775,0.15112072691051492,0.5731865932359343,0.34143759172873767,0.3741192581069418,0.08315072633358989
224,Envious,Envious,assigned rule,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Envious,Envious,assigned rule,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.7700576339497514,0.9514808019793835,0.11467294268771466,0.3404610725485696,0.3404610725485696,0.7033074086078339,-0.06675022534191744
227,Undefined,Envious,best-fit rule (Undefined),15,0.6666666666666666,0.9663856687507884,0.47015570102171833,0.5968313363477268,0.49622996772907,0.19036716315469526,0.7346366672435917,0.5532134992139595,0.36955433240306157
228,Optimist,Optimist,assigned rule,14,0.6428571428571429,0.9918107815595227,0.5926748580830219,0.9767012546900273,0.39913592347650084,0.603046850067454,0.7435082799446692,0.40866488432141945,0.015109526869495404
229,Envious,Envious,assigned rule,14,0.7857142857142857,0.8011200801483715,0.2483025016148536,0.6465953939518411,0.552817578533518,0.35843561278748354,0.8011200801483715,0.8011200801483715,0.15452468619653048
230,Envious,Envious,assigned rule,14,0.7142857142857143,0.9146453914555226,0.5576587869635174,0.5956637137949089,0.35698660449200514,0.9146453914555226,0.7202634257094882,0.27757895834860014,0.3189816776606137
232,Undefined,Envious,best-fit rule (Undefined),14,0.7142857142857143,0.9146453914555226,0.5855416102180309,0.9156474709562169,0.32910378123749173,0.4369448529751301,0.4180403882258154,0.02927645673374657,-0.0010020795006943084
235,Undefined,Optimist,best-fit rule (Undefined),14,0.6428571428571429,0.9918107815595227,0.9909677504200094,1.0377550384238377,0.0008430311395133394,0.3008238125837811,0.7974288158134883,0.7974288158134883,-0.045944256864314914
237,Envious,Envious,assigned rule,14,0.7142857142857143,0.9146453914555226,0.6465953939518411,0.8948978955666946,0.2680499975036815,0.27757895834860014,0.666342889840669,0.3314994942174193,0.01974749588882796
238,Pessimist,Pessimist,assigned rule,14,0.8571428571428571,0.6431976014712191,0.33010586073818615,0.5956637137949089,0.3130917407330329,0.3948950998563655,0.3948950998563655,0.4488156357251847,0.04753388767631017
240,Envious,Envious,assigned rule,14,0.7857142857142857,0.8011200801483715,0.8149396470835697,0.87599343081738,-0.013819566935198146,0.1640536470414491,0.35843561278748354,0.32341954166797904,-0.07487335066900846
241,Optimist,Optimist,assigned rule,14,0.7857142857142857,0.8011200801483715,0.442684467360888,0.5784083623530397,0.35843561278748354,0.30451507691866436,0.6067381144023372,0.6067381144023372,0.22271171779533183
242,Envious,Envious,assigned rule,14,0.7857142857142857,0.8011200801483715,0.5576587869635174,0.6465953939518411,0.2434612931848541,0.5178015074140134,0.8011200801483715,0.4123561486563027,0.15452468619653048
246,Envious,Envious,assigned rule,13,0.7692307692307693,0.8348381080955067,0.6305832725424948,0.6305832725424948,0.20425483555301194,0.5674354140487413,0.6255036834459312,0.6255036834459312,0.20425483555301194
247,Envious,Envious,assigned rule,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Pessimist,Pessimist,assigned rule,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Undefined,Envious,best-fit rule (Undefined),13,0.8461538461538461,0.6748704654821854,0.2674026940467654,0.2674026940467654,0.40746777143542,0.25620161618303433,0.4655360408326099,0.36975815638364595,0.40746777143542
253,Envious,Envious,assigned rule,13,0.7692307692307693,0.8348381080955067,0.542487347332752,0.6886515419396847,0.2923507607627548,0.3581009893991658,0.41616925879635563,0.6255036834459312,0.14618656615582204
254,Pessimist,Pessimist,assigned rule,13,0.6923076923076923,0.945979911022913,0.47673711869634094,0.9433775408802554,0.46924279232657207,0.6785772169761476,0.46924279232657207,0.41117452292938217,0.0026023701426576284
255,Pessimist,Pessimist,assigned rule,13,0.7692307692307693,0.8348381080955067,0.47673711869634094,0.5348053880935308,0.3581009893991658,0.09069829535240037,0.47165752959977736,0.6255036834459312,0.3000327200019759
256,Envious,Envious,assigned rule,13,0.9230769230769231,0.44673183443267733,0.3051123090985395,0.3051123090985395,0.14161952533413785,0.23739740978310178,0.23739740978310178,0.23739740978310178,0.14161952533413785
258,Pessimist,Pessimist,assigned rule,13,0.6923076923076923,0.945979911022913,0.6305832725424948,0.9356955816410343,0.3153966384804182,0.20184009827980665,0.7366454863733375,0.3734649078776081,0.010284329381878732
259,Envious,Envious,assigned rule,14,0.8571428571428571,0.6431976014712191,0.4777005384803925,0.5956637137949089,0.16549706299082656,0.20051313411033106,0.25443366997915023,0.30595849286804183,0.04753388767631017
261,Trustful,Trustful,assigned rule,14,0.9285714285714286,0.4227571495297672,0.0,0.3473612121800553,0.4227571495297672,0.22837518378373275,0.22837518378373275,0.17445464791491358,0.0753959373497119
266,Envious,Envious,assigned rule,14,0.8571428571428571,0.6431976014712191,0.5926748580830219,0.5926748580830219,0.05052274338819718,0.3948950998563655,0.3948950998563655,0.4488156357251847,0.05052274338819718
270,Pessimist,Pessimist,assigned rule,16,0.8125,0.7412964801529259,0.5964100319374274,0.5964100319374274,0.14488644821549856,0.07540475784001921,0.49339272901036263,0.7412964801529259,0.14488644821549856
272,Trustful,Trustful,assigned rule,14,0.7857142857142857,0.8011200801483715,0.5576587869635174,0.5576587869635174,0.2434612931848541,0.21797418291026827,0.8011200801483715,0.8011200801483715,0.2434612931848541
275,Envious,Envious,assigned rule,14,0.8571428571428571,0.6431976014712191,0.0,0.6567174975287191,0.6431976014712191,0.25443366997915023,0.20051313411033106,0.3948950998563655,-0.013519896057500036
276,Envious,Envious,assigned rule,14,0.7857142857142857,0.8011200801483715,0.5316210743492117,0.6465953939518411,0.26949900579915986,0.4123561486563027,0.30451507691866436,0.8011200801483715,0.15452468619653048
277,Trustful,Trustful,assigned rule,14,0.7142857142857143,0.9146453914555226,0.5855416102180309,0.6465953939518411,0.32910378123749173,0.13472181549145734,0.9146453914555226,0.666342889840669,0.2680499975036815
278,Envious,Envious,assigned rule,13,0.7692307692307693,0.8348381080955067,0.5348053880935308,0.7340431162306799,0.3000327200019759,0.2342824913655649,0.41616925879635563,0.6255036834459312,0.10079499186482688
279,Envious,Envious,assigned rule,13,0.8461538461538461,0.6748704654821854,0.514446733748115,0.4793171172901092,0.16042373173407043,0.25620161618303433,0.36975815638364595,0.4655360408326099,0.19555334819207626
280,Trustful,Trustful,assigned rule,13,0.9230769230769231,0.44673183443267733,0.3331529226831764,0.3554986192565082,0.11357891174950091,0.44673183443267733,0.14161952533413785,0.1793291403859119,0.09123321517616911
281,Envious,Envious,assigned rule,12,0.9166666666666666,0.47392914367400724,0.33053833485675105,0.33053833485675105,0.1433908088172562,0.24715018363696709,0.47392914367400724,0.47392914367400724,0.1433908088172562
282,Envious,Envious,assigned rule,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Pessimist,Pessimist,assigned rule,13,0.7692307692307693,0.8348381080955067,0.4289308071321404,0.5170267323418832,0.40590730096336636,0.6255036834459312,0.26232310495020184,0.3581009893991658,0.3178113757536235
285,Trustful,Trustful,assigned rule,13,0.6923076923076923,0.945979911022913,0.6005556167299418,0.8221390414404227,0.34542429429297117,0.46924279232657207,0.46924279232657207,0.46924279232657207,0.1238408695824903
286,Optimist,Optimist,assigned rule,13,0.8461538461538461,0.6748704654821854,0.47673711869634094,0.5348053880935308,0.1981333467858445,0.40746777143542,0.25620161618303433,0.4655360408326099,0.1400650773886546
287,Pessimist,Pessimist,assigned rule,13,0.7692307692307693,0.8348381080955067,0.5725150031453049,0.8776273122438444,0.26232310495020184,0.6255036834459312,0.6255036834459312,0.6255036834459312,-0.042789204148337645
288,Undefined,Trustful,best-fit rule (Undefined),13,0.6153846153846154,1.0167248755262976,0.8979859665892602,1.0014458102774453,0.11873890893703742,0.7493221814795322,0.5022781417781826,0.38872160157757096,0.015279065248852364
289,Envious,Envious,assigned rule,13,0.9230769230769231,0.44673183443267733,0.2674026940467654,0.2674026940467654,0.1793291403859119,0.23739740978310178,0.44673183443267733,0.44673183443267733,0.1793291403859119
291,Envious,Envious,assigned rule,13,0.9230769230769231,0.44673183443267733,0.0,0.3740813054246749,0.44673183443267733,0.44673183443267733,0.14161952533413785,0.44673183443267733,0.07265052900800245
292,Pessimist,Pessimist,assigned rule,13,0.7692307692307693,0.8348381080955067,0.6682928875942689,0.6963335011789058,0.16654522050123788,0.6255036834459312,0.6255036834459312,0.41616925879635563,0.13850460691660094
293,Envious,Envious,assigned rule,13,0.9230769230769231,0.44673183443267733,0.3554986192565082,0.3740813054246749,0.09123321517616911,0.14161952533413785,0.1793291403859119,0.44673183443267733,0.07265052900800245
297,Trustful,Trustful,assigned rule,13,0.6153846153846154,1.0167248755262976,0.5725150031453049,1.0014458102774453,0.44420987238099274,0.33065333218038107,0.7493221814795322,0.4819194874327668,0.015279065248852364
298,Optimist,Optimist,assigned rule,13,0.7692307692307693,0.8348381080955067,0.610224618197079,0.8776273122438444,0.22461348989842778,0.41616925879635563,0.14876656474959027,0.6255036834459312,-0.042789204148337645
299,Trustful,Trustful,assigned rule,13,0.6923076923076923,0.945979911022913,0.7441398127431064,0.6963335011789058,0.20184009827980665,0.431533177274798,0.25990836767699654,0.527311061723762,0.2496464098440072
300,Envious,Envious,assigned rule,13,0.9230769230769231,0.44673183443267733,0.3051123090985395,0.3051123090985395,0.14161952533413785,0.44673183443267733,0.14161952533413785,0.23739740978310178,0.14161952533413785
302,Pessimist,Pessimist,assigned rule,13,0.6923076923076923,0.945979911022913,0.514446733748115,0.610224618197079,0.431533177274798,0.46924279232657207,0.46924279232657207,0.46924279232657207,0.33575529282583405
304,Envious,Envious,assigned rule,13,0.9230769230769231,0.44673183443267733,0.3051123090985395,0.3051123090985395,0.14161952533413785,0.14161952533413785,0.1793291403859119,0.44673183443267733,0.14161952533413785
305,Pessimist,Pessimist,assigned rule,13,0.7692307692307693,0.8348381080955067,0.8399176971920703,0.8679583107767073,-0.005079589096563586,0.14876656474959027,0.6255036834459312,0.41616925879635563,-0.03312020268120053
306,Pessimist,Pessimist,assigned rule,13,0.6153846153846154,1.0167248755262976,0.9356955816410343,0.9356955816410343,0.08102929388526336,0.38614160298380285,0.5399877568299567,1.0167248755262976,0.08102929388526336
308,Envious,Envious,assigned rule,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Envious,Envious,assigned rule,18,0.7777777777777778,0.804279368755536,0.5301422506110465,0.5937670854847497,0.2741371181444895,0.4327345054930085,0.45996922747484525,0.804279368755536,0.2105122832707863
311,Pessimist,Pessimist,assigned rule,18,0.8888888888888888,0.5433331970225614,0.46329399961826245,0.5107802758556704,0.08003919740429899,0.35020902909989754,0.10261541721356005,0.19902305574187074,0.03255292116689101
312,Optimist,Optimist,assigned rule,18,0.7222222222222222,0.8924800408963943,0.5301422506110465,0.6435780272758476,0.36233779028534785,0.17662503635317617,0.39698392625767687,0.2038597583350129,0.24890201362054676
313,Envious,Envious,assigned rule,16,0.8125,0.7412964801529259,0.7586381882731585,0.7767940667389907,-0.017341708120232613,0.24548897786779933,0.10604382006958557,0.3539475712121489,-0.03549758658606472
314,Optimist,Optimist,assigned rule,16,0.8125,0.7412964801529259,0.7296135978537739,0.7477694763196059,0.011682882299152042,0.1838633511843688,0.524031791239929,0.3539475712121489,-0.006472996166679956
315,Pessimist,Pessimist,assigned rule,16,0.75,0.856362344486913,0.6679879711703435,0.86871125342769,0.18837437331656948,0.39743549631321995,0.46901343554613595,0.26829015328878947,-0.012348908940777004
316,Envious,Envious,assigned rule,16,0.9375,0.382374286644794,0.2172646889129969,0.2479037511425633,0.1651095977317971,0.1651095977317971,0.21229006661701388,0.382374286644794,0.1344705355022307
317,Pessimist,Pessimist,assigned rule,16,0.8125,0.7412964801529259,0.5880721911981235,0.6352526600833404,0.15322428895480245,0.4011280400973657,0.4011280400973657,0.23518916309401616,0.10604382006958557
318,Trustful,Trustful,assigned rule,16,0.625,0.9995182229527452,0.819829192599777,0.819829192599777,0.17968903035296813,0.44208509398418805,0.2392655628694048,0.21857881318932393,0.17968903035296813
320,Trustful,Trustful,assigned rule,16,0.5625,1.0337836283162776,0.6601319074782945,0.8302161275060747,0.37365172083798304,0.3985309682329372,0.27562721709037397,0.6936151882607173,0.20356750081020292
321,Optimist,Optimist,assigned rule,16,0.6875,0.9411224525623375,0.7358551897356411,0.860855189735641,0.20526726282669638,0.2586893235937804,0.523134481391994,0.7710382325345574,0.0802672628266965
322,Optimist,Optimist,assigned rule,16,0.6875,0.9411224525623375,0.774697817881554,0.8074331289685571,0.1664246346807835,0.26078557245121703,0.7710382325345574,0.5537735436215605,0.13368932359378038
323,Optimist,Optimist,assigned rule,16,0.8125,0.7412964801529259,0.7068305993162562,0.7540110682014731,0.03446588083666968,0.524031791239929,0.4011280400973657,0.10604382006958557,-0.012714588048547193
324,Optimist,Optimist,assigned rule,16,0.75,0.856362344486913,0.6824331289685571,0.9712757571144699,0.17392921551835583,0.6084585933443496,0.46901343554613595,0.6390976555739161,-0.11491341262755694
325,Pessimist,Pessimist,assigned rule,16,0.75,0.856362344486913,0.565770969707861,0.637348908940777,0.29059137477905195,0.14329015328878947,0.25174874663313906,0.46901343554613595,0.21901343554613595
326,Pessimist,Pessimist,assigned rule,14,0.9285714285714286,0.4227571495297672,0.2483025016148536,0.33010586073818615,0.17445464791491358,0.22837518378373275,0.17445464791491358,0.1394385767954091,0.09265128879158102
328,Envious,Envious,assigned rule,16,0.8125,0.7412964801529259,0.45072328225734654,0.6679879711703435,0.2905731978955794,0.300525510445065,0.1838633511843688,0.5712122601251458,0.07330850898258245
329,Optimist,Optimist,assigned rule,18,0.7222222222222222,0.8924800408963943,0.839806255919408,0.9800154213300776,0.05267378497698627,0.17662503635317617,0.17662503635317617,0.43892212082231397,-0.08753538043368325
330,Envious,Envious,assigned rule,18,0.9444444444444444,0.3496182913972408,0.0,0.25674900279636703,0.3496182913972408,0.15649412347457692,0.3496182913972408,0.10900784723716894,0.09286928860087379
331,Envious,Envious,assigned rule,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Optimist,Optimist,assigned rule,18,0.9444444444444444,0.3496182913972408,0.2203588899045007,0.24061044416007188,0.12925940149274012,0.15649412347457692,0.19843231803921405,0.15649412347457692,0.10900784723716894
333,Pessimist,Pessimist,assigned rule,18,0.6666666666666666,0.9583706963014053,0.7177183368609397,1.0515130034302413,0.2406523594404656,0.6140605550207145,0.2844538863228242,0.26975041374002384,-0.09314230712883609
334,Pessimist,Pessimist,assigned rule,18,0.7222222222222222,0.8924800408963943,0.6564181675409264,0.9329573913568963,0.2360618733554679,0.3678858719581186,0.47899698306922966,0.6721211509918936,-0.04047735046050194
335,Undefined,Envious,best-fit rule (Undefined),18,0.7777777777777778,0.804279368755536,0.5245941689382757,0.5665323635029129,0.27968519981726025,0.3907963109283713,0.49449600804899013,0.41803103291020816,0.23774700525262304
336,Envious,Envious,assigned rule,18,0.9444444444444444,0.3496182913972408,0.1931241679226639,0.2203588899045007,0.15649412347457692,0.15649412347457692,0.12925940149274012,0.3496182913972408,0.12925940149274012
337,Undefined,Envious,best-fit rule (Undefined),18,0.7777777777777778,0.804279368755536,0.5029075286292097,0.5301422506110465,0.30137184012632623,0.5019074220394824,0.26129697787941053,0.3705447566728002,0.2741371181444895
338,Undefined,Trustful,best-fit rule (Undefined),18,0.5555555555555556,1.0311509220851378,0.6435780272758476,0.7947640006338743,0.38757289480929025,0.8799649487271111,0.37705742009790133,0.597416310002402,0.2363869214512635
339,Optimist,Optimist,assigned rule,18,0.8888888888888888,0.5433331970225614,0.1931241679226639,0.4973594469564389,0.35020902909989754,0.35020902909989754,0.32297430711806074,0.2409612503065079,0.04597375006612253
340,Pessimist,Pessimist,assigned rule,17,0.8823529411764706,0.5649915816219103,0.23332117754594192,0.36653661910420116,0.3316704040759684,0.5649915816219103,0.40491231571341135,0.40491231571341135,0.19845496251770917
341,Undefined,Envious,best-fit rule (Undefined),15,0.8666666666666667,0.6145993412492041,0.26443066788540087,0.26443066788540087,0.35016867336380325,0.25175300518993987,0.6145993412492041,0.433176173219572,0.35016867336380325
342,Pessimist,Pessimist,assigned rule,13,0.6153846153846154,1.0167248755262976,0.8475996564312914,0.853398422714784,0.16912521909500622,0.44420987238099274,0.2929437171286071,0.38872160157757096,0.1633264528115136
343,Envious,Envious,assigned rule,15,0.8666666666666667,0.6145993412492041,0.2317490015071967,0.5288613357708017,0.38285033974200744,0.11841967185660651,0.38285033974200744,0.25175300518993987,0.08573800547840238
344,Undefined,Envious,best-fit rule (Undefined),15,0.8,0.7700179295836611,0.5791871692483663,0.6228553047186058,0.19083076033529478,0.5055872616982602,0.2257484254947647,0.2738382601910635,0.14716262486505527
345,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.7522305360064796,0.878906171332488,0.13250004063098642,0.3404610725485696,0.3885509072448684,0.3404610725485696,0.005824405304977964
346,Envious,Envious,assigned rule,15,0.8666666666666667,0.6145993412492041,0.26443066788540087,0.445853835915033,0.35016867336380325,0.433176173219572,0.433176173219572,0.20142717171237529,0.1687455053341711
347,Envious,Envious,assigned rule,15,0.9333333333333333,0.40144916971772016,0.2317490015071967,0.28873253299208623,0.16970016821052344,0.22002600168808803,0.22002600168808803,0.22002600168808803,0.11271663672563392
348,Pessimist,Pessimist,assigned rule,15,0.6,1.0190404291509674,0.6034890343550516,0.6604725658399412,0.41555139479591574,0.6058682596141385,0.4244450915845064,0.5731865932359343,0.3585678633110262
349,Optimist,Optimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.701904702528915,0.8640516028975553,0.182825874108551,0.12412023935946759,0.5766317732818256,0.33156737575997897,0.020678973739910678
350,Envious,Envious,assigned rule,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Pessimist,Pessimist,assigned rule,15,0.6666666666666666,0.9663856687507884,0.6361707007332558,0.9115878377106923,0.3302149680175326,0.33910866480612323,0.37179033118432736,0.3214644977067628,0.05479783104009606
352,Optimist,Optimist,assigned rule,15,0.6666666666666666,0.9663856687507884,0.5791871692483663,0.6798388362034955,0.387198499502422,0.6035393326915242,0.3214644977067628,0.37179033118432736,0.28654683254729285
353,Pessimist,Pessimist,assigned rule,15,0.8,0.7700179295836611,0.36284633605926425,0.6034890343550516,0.40717159352439686,0.3241640936686281,0.3065199265692677,0.40717159352439686,0.16652889522860947
354,Trustful,Trustful,assigned rule,15,0.8,0.7700179295836611,0.41317216953682884,0.8285803378549234,0.35684576004683227,0.35684576004683227,0.2257484254947647,0.35684576004683227,-0.058562408271262245
355,Optimist,Optimist,assigned rule,15,0.5333333333333333,1.0448814666779354,0.0,0.31475650136296546,1.0448814666779354,1.0448814666779354,0.21853712760427768,0.8634582986483033,0.73012496531497
356,Pessimist,Pessimist,assigned rule,15,0.7333333333333333,0.884730576637466,0.7279286708997943,0.7849122023846838,0.15680190573767172,0.23980940559344044,0.5218842405782018,0.5218842405782018,0.09981837425278217
358,Pessimist,Pessimist,assigned rule,15,0.6,1.0190404291509674,0.7301646696810601,0.7301646696810601,0.2888757594699073,0.29334775703243887,0.6058682596141385,0.6058682596141385,0.2888757594699073
359,Pessimist,Pessimist,assigned rule,15,0.9333333333333333,0.40144916971772016,0.26443066788540087,0.28873253299208623,0.13701850183231928,0.40144916971772016,0.13701850183231928,0.40144916971772016,0.11271663672563392
360,Undefined,Envious,best-fit rule (Undefined),16,0.875,0.5886486632273765,0.5776852562918258,0.5776852562918258,0.010963406935550757,0.37138397431437964,0.24848022317181628,0.5886486632273765,0.010963406935550757
362,Envious,Envious,assigned rule,16,0.875,0.5886486632273765,0.46516844005556024,0.5185905008226441,0.12348022317181628,0.4185644431995964,0.20129975428659952,0.3179619135472957,0.0700581624047324
363,Undefined,Trustful,best-fit rule (Undefined),16,0.5625,1.0337836283162776,0.3894451577982137,0.6067098467112106,0.6443384705180639,0.6464347193755006,0.25908581043472356,0.6936151882607173,0.4270737816050669
365,Envious,Envious,assigned rule,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Undefined,Trustful,best-fit rule (Undefined),16,0.5,1.0450842200277801,0.7830356586208579,1.1190587556519875,0.26204856140692223,0.2703864021462261,0.362651091059223,0.5348315599444398,-0.07397453562420742
367,Envious,Envious,assigned rule,16,0.8125,0.7412964801529259,0.7664942519652074,0.7664942519652074,-0.025197771812281444,0.08950241341393517,0.15322428895480245,0.3539475712121489,-0.025197771812281444
368,Envious,Envious,assigned rule,16,0.875,0.5886486632273765,0.387348908940777,0.387348908940777,0.20129975428659952,0.4185644431995964,0.10069722463429875,0.37138397431437964,0.20129975428659952
369,Optimist,Optimist,assigned rule,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Trustful,Trustful,assigned rule,16,0.875,0.5886486632273765,0.2172646889129969,0.5413734993601617,0.37138397431437964,0.37138397431437964,0.4185644431995964,0.4185644431995964,0.047275163867214864
372,Envious,Envious,assigned rule,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
